CALEB	HIJO_DE	JEPHUNNEH	NUM 32:12
CALEB	HIJO_DE	JEPHUNNEH	NUM 34:19
CHEDORLAOMER	REY_DE	ELAM	GEN 14:1
CHEDORLAOMER	REY_DE	ELAM	GEN 14:9
CHELUB	HERMANO_DE	SHUHAH	1CH 4:11
CHRIST	HIJO_DE	DAVID	MAT 1:1
COLHOZEH	HIJO_DE	HAZAIAH	NEH 11:5
CONIAH	HIJO_DE	JEHOIAKIM	JER 22:24
CONIAH	HIJO_DE	JEHOIAKIM	JER 37:1
CYRUS	REY_DE	BABYLON	EZR 5:13
CYRUS	REY_DE	PERSIA	
CYRUS	REY_DE	PERSIA	2CH 36:22
CYRUS	REY_DE	PERSIA	2CH 36:23
CYRUS	REY_DE	PERSIA	EZR 1:1
CYRUS	REY_DE	PERSIA	EZR 1:2
CYRUS	REY_DE	PERSIA	EZR 1:8
CYRUS	REY_DE	PERSIA	EZR 4:5
DARIUS	HIJO_DE	AHASUERUS	DAN 9:1
DARIUS	REY_DE	PERSIA	EZR 4:24
DARIUS	REY_DE	PERSIA	EZR 4:5
DAVID	HIJO_DE	JESSE	
DAVID	HIJO_DE	JESSE	1CH 10:14
DAVID	HIJO_DE	JESSE	1CH 29:26
DAVID	HIJO_DE	JESSE	ACT 13:22
DAVID	HIJO_DE	JESSE	PSA 72:20
DAVID	REY_DE	ISRAEL	2CH 29:27
DAVID	REY_DE	ISRAEL	2CH 30:26
DAVID	REY_DE	ISRAEL	2CH 35:3
DAVID	REY_DE	ISRAEL	2CH 35:4
DAVID	REY_DE	ISRAEL	2CH 8:11
DAVID	REY_DE	ISRAEL	EZR 3:10
DAVID	REY_DE	ISRAEL	PRO 1:1
DEBIR	REY_DE	EGLON	JOS 10:3
DELAIAH	HIJO_DE	SHEMAIAH	JER 36:12
EBED	HIJO_DE	JONATHAN	EZR 8:6
EBIASAPH	HIJO_DE	KORAH	1CH 6:37
EBIASAPH	HIJO_DE	KORAH	1CH 9:19
EDEN	HIJO_DE	JOAH	2CH 29:12
EGLON	REY_DE	MOAB	JDG 3:17
EHUD	HIJO_DE	GERA	JDG 3:15
ELAH	HIJO_DE	BAASHA	1KI 16:8
ELAH	HIJO_DE	UZZI	1CH 9:8
ELAH	REY_DE	ISRAEL	2KI 18:1
ELAH	REY_DE	ISRAEL	2KI 18:9
ELASAH	HIJO_DE	SHAPHAN	JER 29:3
ELEAZAR	HIJO_DE	AARON	EZR 7:5
ELEAZAR	HIJO_DE	AARON	JOS 24:33
ELEAZAR	HIJO_DE	AARON	NUM 16:37
ELEAZAR	HIJO_DE	AARON	NUM 26:1
ELEAZAR	HIJO_DE	AARON	NUM 3:32
ELEAZAR	HIJO_DE	AARON	NUM 4:16
ELEAZAR	HIJO_DE	DODAI	2SA 23:9
ELEAZAR	HIJO_DE	DODO	1CH 11:12
ELEAZAR	HIJO_DE	PHINEHAS	EZR 8:33
ELHANAN	HIJO_DE	DODO	1CH 11:26
ELHANAN	HIJO_DE	DODO	2SA 23:24
ELHANAN	HIJO_DE	JAIR	1CH 20:5
ELIAB	HIJO_DE	HELON	NUM 10:16
ELIAB	HIJO_DE	HELON	NUM 1:9
ELIAB	HIJO_DE	HELON	NUM 2:7
ELIAB	HIJO_DE	HELON	NUM 7:24
ELIAB	HIJO_DE	HELON	NUM 7:29
ELIAB	HIJO_DE	JESSE	2CH 11:18
ELIAB	HIJO_DE	REUBEN	DEU 11:6
ELIAKIM	HIJO_DE	HILKIAH	2KI 18:18
ELIAKIM	HIJO_DE	HILKIAH	2KI 18:26
ELIAKIM	HIJO_DE	HILKIAH	2KI 18:37
ELIAKIM	HIJO_DE	HILKIAH	ISA 22:20
ELIAKIM	HIJO_DE	HILKIAH	ISA 36:22
